,global_step,wall_time,objective
0,1,5.3882598876953125e-05,40.86044692993164
1,2,0.04175233840942383,40.69603729248047
2,3,0.05218195915222168,39.88896179199219
3,4,0.05937552452087402,38.95168685913086
4,5,0.07444643974304199,38.344276428222656
5,6,0.08250999450683594,38.19811248779297
6,7,0.08946776390075684,37.99601745605469
7,8,0.10333514213562012,37.65669250488281
8,9,0.11060595512390137,37.42151641845703
9,10,0.11811685562133789,37.3176383972168
10,11,0.13231945037841797,37.25041580200195
11,12,0.13924217224121094,36.91456604003906
12,13,0.14381003379821777,36.743812561035156
13,14,0.14857935905456543,36.70641326904297
14,15,0.1556103229522705,36.58747100830078
15,16,0.1615447998046875,36.32530212402344
16,17,0.16724824905395508,36.110504150390625
17,18,0.17556524276733398,35.73112487792969
18,19,0.18289971351623535,35.44062423706055
19,20,0.18836474418640137,35.314693450927734
20,21,0.19265270233154297,35.195335388183594
21,22,0.19785261154174805,35.163536071777344
22,23,0.20402836799621582,35.08060073852539
23,24,0.21015238761901855,34.870906829833984
24,25,0.2160015106201172,34.78558349609375
25,26,0.22196149826049805,34.69074249267578
26,27,0.22832417488098145,34.600555419921875
27,28,0.23397302627563477,34.397090911865234
28,29,0.23908329010009766,34.25621032714844
29,30,0.24587559700012207,34.21260452270508
30,31,0.25189709663391113,34.09303283691406
31,32,0.2567310333251953,33.892478942871094
32,33,0.2608349323272705,33.88452911376953
33,34,0.28222036361694336,33.5130500793457
34,35,0.2877926826477051,33.49676513671875
35,36,0.2956414222717285,33.4112548828125
36,37,0.3019230365753174,33.28287124633789
37,38,0.3083837032318115,33.09029769897461
38,39,0.3136608600616455,33.021705627441406
39,40,0.3198237419128418,32.938880920410156
40,41,0.3255133628845215,32.92768096923828
41,42,0.33091306686401367,32.759521484375
42,43,0.3356330394744873,32.686100006103516
43,44,0.3439638614654541,32.51820755004883
44,45,0.352095365524292,32.404998779296875
45,46,0.35852575302124023,32.258602142333984
46,47,0.3641645908355713,32.124481201171875
47,48,0.3693830966949463,32.09607696533203
48,49,0.37650418281555176,32.04219436645508
49,50,0.38326263427734375,31.944997787475586
50,51,0.39236879348754883,31.827651977539062
51,52,0.4005157947540283,31.639827728271484
52,53,0.40705204010009766,31.526290893554688
53,54,0.41342878341674805,31.486164093017578
54,55,0.42110586166381836,31.326082229614258
55,56,0.43142247200012207,31.16071319580078
56,57,0.4411616325378418,31.107669830322266
57,58,0.4474372863769531,30.916072845458984
58,59,0.45458984375,30.816299438476562
59,60,0.4610440731048584,30.743310928344727
60,61,0.46809816360473633,30.67151641845703
61,62,0.47325611114501953,30.603578567504883
62,63,0.47933149337768555,30.504064559936523
63,64,0.4851853847503662,30.445755004882812
64,65,0.49066901206970215,30.41010093688965
65,66,0.4979829788208008,30.32297134399414
66,67,0.5040183067321777,30.270734786987305
67,68,0.5093662738800049,30.20258331298828
68,69,0.5150368213653564,30.154918670654297
69,70,0.522432804107666,30.091569900512695
70,71,0.5296742916107178,30.045713424682617
71,72,0.5355024337768555,29.96975326538086
72,73,0.5418810844421387,29.938793182373047
73,74,0.5478568077087402,29.871482849121094
74,75,0.5535366535186768,29.785676956176758
75,76,0.5598115921020508,29.756088256835938
76,77,0.56516432762146,29.7127742767334
77,78,0.5731375217437744,29.646486282348633
78,79,0.5797164440155029,29.566974639892578
79,80,0.5864546298980713,29.526718139648438
80,81,0.5947816371917725,29.383522033691406
81,82,0.6014888286590576,29.337841033935547
82,83,0.6121742725372314,29.193143844604492
83,84,0.6197500228881836,29.16379165649414
84,85,0.6270046234130859,29.090970993041992
85,86,0.6334676742553711,29.035579681396484
86,87,0.6411316394805908,28.979507446289062
87,88,0.6472606658935547,28.918933868408203
88,89,0.6528019905090332,28.89319610595703
89,90,0.6595208644866943,28.886363983154297
90,91,0.6684319972991943,28.813831329345703
91,92,0.6782224178314209,28.752408981323242
92,93,0.6850125789642334,28.706546783447266
93,94,0.6922976970672607,28.62289047241211
94,95,0.7012708187103271,28.560571670532227
95,96,0.7091970443725586,28.513139724731445
96,97,0.7159321308135986,28.457406997680664
97,98,0.7251386642456055,28.36455535888672
98,99,0.7302157878875732,28.33411407470703
99,100,0.7379722595214844,28.306962966918945
100,101,0.7458393573760986,28.252412796020508
101,102,0.7533872127532959,28.222488403320312
102,103,0.7592048645019531,28.13885498046875
103,104,0.7651793956756592,28.127403259277344
104,105,0.7750265598297119,28.097091674804688
105,106,0.7815985679626465,28.070528030395508
106,107,0.7885298728942871,28.05264663696289
107,108,0.7958264350891113,28.00691795349121
108,109,0.7999708652496338,28.0004940032959
109,110,0.8077044486999512,27.965736389160156
110,111,0.81430983543396,27.942960739135742
111,112,0.8215408325195312,27.89647102355957
112,113,0.8276951313018799,27.863300323486328
113,114,0.8343372344970703,27.838212966918945
114,115,0.8418231010437012,27.80305290222168
115,116,0.8486149311065674,27.790943145751953
116,117,0.8549818992614746,27.757320404052734
117,118,0.8593342304229736,27.73134994506836
118,119,0.8667919635772705,27.718849182128906
119,120,0.8739275932312012,27.691387176513672
120,121,0.8793735504150391,27.663206100463867
121,122,0.8847289085388184,27.651609420776367
122,123,0.8916983604431152,27.643089294433594
123,124,0.8983309268951416,27.6171817779541
124,125,0.9065885543823242,27.584735870361328
125,126,0.9171106815338135,27.549293518066406
126,127,0.9255602359771729,27.518495559692383
127,128,0.9315135478973389,27.50820541381836
128,129,0.9389605522155762,27.478036880493164
129,130,0.950761079788208,27.444448471069336
130,131,0.9573650360107422,27.403915405273438
131,132,0.9633631706237793,27.38164520263672
132,133,0.9681222438812256,27.366151809692383
133,134,0.973982572555542,27.363445281982422
134,135,0.9800057411193848,27.326648712158203
135,136,0.984766960144043,27.316741943359375
136,137,0.9890966415405273,27.311450958251953
137,138,0.9947793483734131,27.30767822265625
138,139,1.0088281631469727,27.287227630615234
139,140,1.0189743041992188,27.255123138427734
140,141,1.0250234603881836,27.240203857421875
141,142,1.0324535369873047,27.227874755859375
142,143,1.040994644165039,27.20653533935547
143,144,1.051645040512085,27.182830810546875
144,145,1.0578045845031738,27.171703338623047
145,146,1.0685234069824219,27.161548614501953
146,147,1.076430320739746,27.126739501953125
147,148,1.0816149711608887,27.116275787353516
148,149,1.089449167251587,27.106435775756836
149,150,1.0954365730285645,27.093942642211914
150,151,1.100893259048462,27.08571434020996
151,152,1.1053955554962158,27.076154708862305
152,153,1.1091270446777344,27.071277618408203
153,154,1.1180658340454102,27.053943634033203
154,155,1.1231200695037842,27.036849975585938
155,156,1.1281523704528809,27.027942657470703
156,157,1.1333792209625244,27.019847869873047
157,158,1.139380931854248,27.006439208984375
158,159,1.1497576236724854,26.995487213134766
