,global_step,wall_time,train_loss,test_loss
0,1,5.054473876953125e-05,1.4898664951324463,1.4790529012680054
1,2,0.30735111236572266,1.1397156715393066,1.1239478588104248
2,3,0.5530908107757568,0.9562224745750427,0.9381067156791687
3,4,0.8137702941894531,0.8439256548881531,0.8247140645980835
4,5,1.220496654510498,0.7681294679641724,0.7484368085861206
5,6,1.5268361568450928,0.7133996486663818,0.6935321092605591
6,7,1.865934133529663,0.6718524694442749,0.6519638299942017
7,8,2.0965120792388916,0.6390879154205322,0.6192571520805359
8,9,2.3435885906219482,0.6124860048294067,0.5927537679672241
9,10,2.587235689163208,0.5903934836387634,0.5707814693450928
10,11,2.805004596710205,0.5717121958732605,0.5522324442863464
11,12,3.0427193641662598,0.5556789040565491,0.5363381505012512
12,13,3.281886339187622,0.5417444109916687,0.5225458741188049
13,14,3.5100338459014893,0.5295024514198303,0.510448157787323
14,15,3.830280065536499,0.518646776676178,0.4997371435165405
15,16,4.054318904876709,0.5089417099952698,0.4901767075061798
16,17,4.3268749713897705,0.5002030730247498,0.481582373380661
17,18,4.596848487854004,0.49228477478027344,0.47380751371383667
18,19,4.822802782058716,0.4850696623325348,0.4667348265647888
19,20,5.070984601974487,0.4784621000289917,0.4602683186531067
20,21,5.331228256225586,0.472383588552475,0.4543294906616211
21,22,5.567634105682373,0.46676868200302124,0.4488527774810791
22,23,5.826852798461914,0.46156254410743713,0.44378355145454407
23,24,6.08168888092041,0.4567192494869232,0.439075231552124
24,25,6.36725640296936,0.45219939947128296,0.434688925743103
25,26,6.615572929382324,0.44796937704086304,0.43059056997299194
26,27,6.90410041809082,0.44399991631507874,0.4267512559890747
27,28,7.1941916942596436,0.44026613235473633,0.4231458902359009
28,29,7.457307815551758,0.43674567341804504,0.4197523295879364
29,30,7.731378078460693,0.4334198236465454,0.4165516495704651
30,31,7.969768762588501,0.43027135729789734,0.41352665424346924
31,32,8.201959609985352,0.4272855222225189,0.4106626808643341
32,33,8.426719427108765,0.42444902658462524,0.40794622898101807
33,34,8.672701120376587,0.421750009059906,0.40536588430404663
34,35,8.91747498512268,0.41917771100997925,0.4029107093811035
35,36,9.138079643249512,0.41672322154045105,0.40057164430618286
36,37,9.382269382476807,0.4143773019313812,0.3983399569988251
37,38,9.62790060043335,0.41213300824165344,0.3962079584598541
38,39,9.841468811035156,0.4099828898906708,0.39416900277137756
39,40,10.104834079742432,0.40792080760002136,0.39221644401550293
40,41,10.376505374908447,0.405940979719162,0.3903448283672333
41,42,10.645130634307861,0.4040381610393524,0.38854894042015076
42,43,10.863839387893677,0.402207612991333,0.3868238627910614
43,44,11.138891458511353,0.4004451036453247,0.38516536355018616
44,45,11.382325410842896,0.398746132850647,0.38356947898864746
45,46,11.613193988800049,0.39710766077041626,0.38203245401382446
46,47,11.837908267974854,0.39552581310272217,0.3805510103702545
47,48,12.091195583343506,0.3939974009990692,0.37912195920944214
48,49,12.320788860321045,0.3925197124481201,0.37774232029914856
49,50,12.573275327682495,0.3910900950431824,0.3764095902442932
50,51,12.790102005004883,0.38970616459846497,0.37512126564979553
51,52,13.027340412139893,0.3883652091026306,0.3738750219345093
52,53,13.251545906066895,0.38706523180007935,0.37266871333122253
53,54,13.488710641860962,0.38580432534217834,0.37150025367736816
54,55,13.71476411819458,0.3845805525779724,0.3703680634498596
55,56,13.952330112457275,0.38339218497276306,0.3692701458930969
56,57,14.177247524261475,0.38223737478256226,0.3682049810886383
57,58,14.407111644744873,0.3811148703098297,0.3671709895133972
58,59,14.640555381774902,0.38002321124076843,0.3661668598651886
59,60,14.867667436599731,0.37896084785461426,0.3651912212371826
60,61,15.097393035888672,0.3779265582561493,0.3642427623271942
61,62,15.325912237167358,0.3769191801548004,0.36332038044929504
62,63,15.560885906219482,0.37593764066696167,0.362422913312912
63,64,15.791260004043579,0.3749808073043823,0.36154916882514954
64,65,16.0086350440979,0.37404772639274597,0.36069852113723755
65,66,16.276453495025635,0.3731374442577362,0.3598698079586029
66,67,16.503772020339966,0.3722488582134247,0.3590620756149292
67,68,16.72767448425293,0.3713815212249756,0.3582746684551239
68,69,17.242851495742798,0.3705343008041382,0.35750675201416016
69,70,17.536539793014526,0.3697066009044647,0.3567575216293335
70,71,17.827196836471558,0.3688976764678955,0.3560262620449066
71,72,18.16204857826233,0.3681068420410156,0.3553124666213989
72,73,18.390465021133423,0.3673332929611206,0.3546152710914612
73,74,18.635377645492554,0.3665766716003418,0.35393422842025757
74,75,19.02646017074585,0.36583611369132996,0.35326871275901794
75,76,19.31564736366272,0.36511120200157166,0.35261812806129456
76,77,19.536550998687744,0.36440154910087585,0.3519819676876068
77,78,19.761717319488525,0.36370646953582764,0.3513598144054413
78,79,20.011533737182617,0.3630254864692688,0.35075119137763977
79,80,20.23156428337097,0.36235806345939636,0.3501555621623993
80,81,20.539618730545044,0.3617039620876312,0.3495725691318512
81,82,20.760623693466187,0.3610627353191376,0.3490016460418701
82,83,21.00771689414978,0.3604337275028229,0.34844258427619934
83,84,21.23014545440674,0.3598167598247528,0.3478949964046478
84,85,21.499683141708374,0.3592115640640259,0.347358375787735
85,86,21.7115159034729,0.35861748456954956,0.34683260321617126
86,87,21.928236484527588,0.3580344021320343,0.3463170826435089
87,88,22.165287017822266,0.35746195912361145,0.3458116352558136
88,89,22.38037109375,0.3568997383117676,0.3453160524368286
89,90,22.627228260040283,0.35634759068489075,0.3448299169540405
90,91,22.95695996284485,0.3558051884174347,0.34435299038887024
91,92,23.2035551071167,0.3552721440792084,0.3438849151134491
92,93,23.42420196533203,0.35474836826324463,0.34342554211616516
93,94,23.642900705337524,0.3542334735393524,0.34297457337379456
94,95,23.863159894943237,0.353727251291275,0.3425319194793701
95,96,24.106459617614746,0.35322949290275574,0.3420969843864441
96,97,24.337823390960693,0.35273975133895874,0.34167003631591797
97,98,24.562615394592285,0.3522583842277527,0.3412504196166992
98,99,24.79991388320923,0.35178449749946594,0.3408382534980774
99,100,25.07692837715149,0.35131824016571045,0.3404330909252167
100,101,25.295629024505615,0.35085946321487427,0.34003502130508423
101,102,25.605419397354126,0.3504078686237335,0.3396436274051666
102,103,25.82706880569458,0.3499632179737091,0.33925876021385193
103,104,26.064443111419678,0.34952545166015625,0.3388803005218506
104,105,26.291911602020264,0.34909436106681824,0.3385081887245178
105,106,26.50383162498474,0.34866979718208313,0.3381420373916626
106,107,26.78335976600647,0.34825149178504944,0.3377818763256073
107,108,27.02071261405945,0.34783947467803955,0.3374275267124176
108,109,27.266769886016846,0.347433477640152,0.3370788097381592
109,110,27.62695837020874,0.34703329205513,0.3367355763912201
110,111,27.98761558532715,0.34663909673690796,0.33639776706695557
111,112,28.327024221420288,0.3462502658367157,0.3360651731491089
112,113,28.567930459976196,0.3458670973777771,0.33573758602142334
113,114,28.784363508224487,0.34548935294151306,0.33541515469551086
114,115,29.06117844581604,0.34511667490005493,0.33509746193885803
115,116,29.27196502685547,0.3447493612766266,0.33478468656539917
116,117,29.520875453948975,0.3443869352340698,0.334476500749588
