,global_step,wall_time,train_loss,test_loss
0,1,4.363059997558594e-05,1.4864665269851685,1.4757232666015625
1,2,0.24188590049743652,1.1364548206329346,1.1208055019378662
2,3,0.4778933525085449,0.9542661309242249,0.9362779259681702
3,4,0.710822582244873,0.842974841594696,0.8238775134086609
4,5,0.9145135879516602,0.7677212357521057,0.7481197714805603
5,6,1.1975078582763672,0.7132320404052734,0.6934307217597961
6,7,1.3841006755828857,0.6717792749404907,0.6519358158111572
7,8,1.5839478969573975,0.6390535235404968,0.6192514300346375
8,9,1.862065315246582,0.612471878528595,0.5927571058273315
9,10,2.0462594032287598,0.5903931260108948,0.5707919001579285
10,11,2.310136079788208,0.5717217326164246,0.5522487759590149
11,12,2.5062592029571533,0.5556951761245728,0.5363585948944092
12,13,2.7246062755584717,0.5417645573616028,0.5225691795349121
13,14,2.917886734008789,0.5295248031616211,0.5104730129241943
14,15,3.174185276031494,0.5186699032783508,0.4997626841068268
15,16,3.365177631378174,0.5089649558067322,0.4902024269104004
16,17,3.559232711791992,0.5002259016036987,0.4816078245639801
17,18,3.774960994720459,0.4923071265220642,0.47383275628089905
18,19,4.013858795166016,0.4850913882255554,0.4667593240737915
19,20,4.204105377197266,0.47848302125930786,0.460292249917984
20,21,4.404350519180298,0.4724036157131195,0.45435258746147156
21,22,4.653878688812256,0.4667876660823822,0.4488750100135803
22,23,4.893863201141357,0.46158093214035034,0.4438048303127289
23,24,5.093523740768433,0.4567367732524872,0.4390958547592163
24,25,5.28214168548584,0.4522160291671753,0.43470844626426697
25,26,5.47449254989624,0.4479852616786957,0.4306093752384186
26,27,5.734040975570679,0.4440150260925293,0.4267691969871521
27,28,6.1715357303619385,0.4402806758880615,0.4231630265712738
28,29,6.358587741851807,0.4367595613002777,0.41976869106292725
29,30,6.551391839981079,0.4334331452846527,0.4165671765804291
30,31,6.732137203216553,0.43028417229652405,0.41354161500930786
31,32,6.91585373878479,0.42729783058166504,0.41067686676979065
32,33,7.353865623474121,0.4244607388973236,0.40795987844467163
33,34,7.67823338508606,0.42176124453544617,0.4053788185119629
34,35,8.039222955703735,0.419188529253006,0.40292325615882874
35,36,8.333002090454102,0.41673359274864197,0.4005836248397827
36,37,8.52407169342041,0.41438743472099304,0.39835137128829956
37,38,8.803838968276978,0.41214266419410706,0.3962189257144928
38,39,9.00705337524414,0.40999215841293335,0.39417940378189087
39,40,9.333847761154175,0.40792980790138245,0.39222657680511475
40,41,9.523726224899292,0.4059496223926544,0.3903544843196869
41,42,9.793827295303345,0.40404659509658813,0.38855817914009094
42,43,9.973152160644531,0.40221574902534485,0.3868327736854553
43,44,10.163358926773071,0.40045279264450073,0.3851739466190338
44,45,10.351261615753174,0.3987538814544678,0.3835776746273041
45,46,10.543989658355713,0.39711499214172363,0.38204050064086914
46,47,10.738632440567017,0.3955327868461609,0.38055869936943054
47,48,10.953510046005249,0.3940041959285736,0.3791293799877167
48,49,11.151182651519775,0.3925265669822693,0.37774962186813354
49,50,11.353220224380493,0.39109668135643005,0.3764166831970215
50,51,11.5740385055542,0.3897123336791992,0.3751280605792999
51,52,11.792892932891846,0.3883713185787201,0.37388157844543457
52,53,11.998367547988892,0.3870711028575897,0.3726750910282135
53,54,12.183187246322632,0.38581007719039917,0.37150660157203674
54,55,12.382008790969849,0.3845860958099365,0.37037408351898193
55,56,12.563669443130493,0.38339754939079285,0.3692759871482849
56,57,12.750017166137695,0.38224276900291443,0.36821070313453674
57,58,12.94658088684082,0.38112005591392517,0.36717653274536133
58,59,13.162135601043701,0.3800281882286072,0.36617225408554077
59,60,13.370625019073486,0.3789656162261963,0.36519655585289
60,61,13.561786890029907,0.3779312074184418,0.3642478883266449
61,62,13.749248743057251,0.3769238591194153,0.3633253276348114
62,63,13.975403308868408,0.3759422302246094,0.362427681684494
63,64,14.168076276779175,0.37498506903648376,0.36155393719673157
64,65,14.356007814407349,0.374051958322525,0.36070317029953003
65,66,14.542334079742432,0.3731415569782257,0.3598743677139282
66,67,14.747440814971924,0.37225303053855896,0.35906657576560974
67,68,14.952713251113892,0.37138545513153076,0.35827910900115967
68,69,15.16480040550232,0.3705381453037262,0.35751107335090637
69,70,15.353142023086548,0.36971041560173035,0.35676175355911255
70,71,15.531495809555054,0.36890122294425964,0.3560304343700409
71,72,15.714739084243774,0.3681103587150574,0.35531651973724365
72,73,15.892577409744263,0.36733683943748474,0.35461920499801636
73,74,16.087754726409912,0.36657994985580444,0.3539380431175232
74,75,16.27406096458435,0.3658393323421478,0.3532724678516388
75,76,16.463436603546143,0.3651144802570343,0.3526218831539154
76,77,16.669230222702026,0.3644046485424042,0.3519856631755829
77,78,16.865680694580078,0.3637094795703888,0.35136353969573975
78,79,17.06016445159912,0.363028347492218,0.3507547080516815
79,80,17.2612087726593,0.36236104369163513,0.35015904903411865
80,81,17.451575756072998,0.3617069125175476,0.349575936794281
81,82,17.650611639022827,0.36106541752815247,0.3490050733089447
82,83,17.83384895324707,0.36043646931648254,0.348445862531662
83,84,18.037115812301636,0.3598194420337677,0.3478982746601105
84,85,18.232831478118896,0.35921409726142883,0.34736162424087524
85,86,18.43350839614868,0.3586200475692749,0.34683579206466675
86,87,18.625787496566772,0.3580370247364044,0.3463202118873596
87,88,18.826937198638916,0.3574642837047577,0.3458147346973419
88,89,19.048774003982544,0.356902152299881,0.345319002866745
89,90,19.26604700088501,0.3563499450683594,0.3448328375816345
90,91,19.449946880340576,0.35580748319625854,0.34435588121414185
91,92,19.76355290412903,0.35527440905570984,0.3438878059387207
92,93,20.0721652507782,0.35475045442581177,0.343428373336792
93,94,20.28903365135193,0.35423555970191956,0.342977374792099
94,95,20.761595010757446,0.3537293076515198,0.342534601688385
95,96,20.951654195785522,0.3532315790653229,0.34209975600242615
96,97,21.14713740348816,0.35274189710617065,0.34167271852493286
97,98,21.413854837417603,0.3522602915763855,0.3412530720233917
98,99,21.592721223831177,0.35178640484809875,0.34084075689315796
99,100,21.82228136062622,0.35132020711898804,0.340435653924942
100,101,22.0551815032959,0.3508612811565399,0.34003743529319763
101,102,22.248148441314697,0.350409597158432,0.3396460711956024
102,103,22.496248245239258,0.34996503591537476,0.33926111459732056
103,104,22.766254901885986,0.3495272099971771,0.338882714509964
104,105,22.94015073776245,0.3490961194038391,0.3385104537010193
105,106,23.12936496734619,0.34867149591445923,0.33814436197280884
106,107,23.31908369064331,0.34825319051742554,0.33778414130210876
107,108,23.515851259231567,0.34784120321273804,0.33742979168891907
108,109,23.699759244918823,0.3474350869655609,0.3370809853076935
109,110,23.90070939064026,0.3470349907875061,0.336737722158432
110,111,24.090934991836548,0.3466404378414154,0.3363998830318451
111,112,24.266183614730835,0.34625178575515747,0.336067259311676
112,113,24.469983339309692,0.3458685874938965,0.33573970198631287
113,114,24.653878688812256,0.34549078345298767,0.33541715145111084
114,115,24.85294461250305,0.3451181948184967,0.3350995182991028
115,116,25.040637731552124,0.3447507619857788,0.33478662371635437
116,117,25.2254638671875,0.3443882167339325,0.3344784677028656
117,118,25.43491268157959,0.3440307080745697,0.3341747522354126
118,119,25.653217554092407,0.34367796778678894,0.3338755965232849
119,120,25.8390109539032,0.3433300852775574,0.3335806727409363
120,121,26.032438278198242,0.34298667311668396,0.33329007029533386
121,122,26.224762439727783,0.3426477909088135,0.3330036699771881
122,123,26.409539461135864,0.34231331944465637,0.3327212333679199
123,124,26.601316213607788,0.3419831395149231,0.3324428200721741
124,125,26.778116464614868,0.34165722131729126,0.3321683704853058
125,126,26.97395634651184,0.34133538603782654,0.33189764618873596
126,127,27.193891286849976,0.34101760387420654,0.33163079619407654
127,128,27.42430019378662,0.34070393443107605,0.33136749267578125
128,129,27.618186712265015,0.3403940498828888,0.3311077356338501
129,130,27.80577802658081,0.3400879502296448,0.3308514356613159
130,131,27.994266986846924,0.3397856652736664,0.33059871196746826
131,132,28.17324686050415,0.3394869565963745,0.330349326133728
132,133,28.356988191604614,0.3391919732093811,0.3301031291484833
133,134,28.547219038009644,0.33890029788017273,0.32986029982566833
134,135,28.743377923965454,0.33861231803894043,0.3296205699443817
135,136,28.935506343841553,0.3383276164531708,0.32938385009765625
136,137,29.130025625228882,0.3380463123321533,0.3291502594947815
137,138,29.308961153030396,0.3377682566642761,0.3289196491241455
138,139,29.50079083442688,0.3374933898448944,0.3286919891834259
139,140,29.68213701248169,0.33722150325775146,0.32846710085868835
140,141,29.899651050567627,0.33695295453071594,0.3282451033592224
141,142,30.08006525039673,0.33668723702430725,0.3280258774757385
142,143,30.393187761306763,0.33642464876174927,0.32780933380126953
143,144,30.566791534423828,0.33616501092910767,0.32759541273117065
144,145,30.89385485649109,0.33590811491012573,0.3273840844631195
145,146,31.06888246536255,0.3356541097164154,0.32717543840408325
146,147,31.374011754989624,0.33540287613868713,0.32696911692619324
147,148,31.578845977783203,0.33515432476997375,0.32676538825035095
148,149,31.754698991775513,0.3349086046218872,0.32656413316726685
149,150,32.18384909629822,0.33466532826423645,0.3263651132583618
